股票代號,股票名稱,收盤價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,更新時間
3062,建漢,26.55,66.65,54.4,49.72,0.31,0.24,0.07,27.69,25.82,23.95,3435,5794,0.59,87.12,18.83,,,2026-02-28 15:42:06
3090,日電貿,99.7,77.19,64.5,55.52,0.25,-0.69,0.93,104.77,95.84,86.92,6599,6197,1.06,215.95,19.47,4.2,4.21,2026-02-28 15:42:07
3092,鴻碩,32.15,81.18,59.05,66.45,1.04,0.54,0.5,29.97,25.53,21.08,2303,2052,1.12,34.26,,,,2026-02-28 15:42:08
3094,聯傑,25.6,62.64,48.15,38.41,0.03,0.07,-0.04,27.53,25.56,23.58,365,363,1.0,21.28,98.46,0.17,0.66,2026-02-28 15:42:10
3130,一零四,225.0,63.55,65.51,76.92,0.29,-0.06,0.35,225.25,222.93,220.6,69,39,1.76,74.68,15.8,14.14,6.28,2026-02-28 15:42:11
3135,凌航,125.0,71.46,59.52,51.96,5.56,5.74,-0.18,132.44,117.65,102.86,3280,4577,0.72,96.43,63.78,1.32,1.06,2026-02-28 15:42:12
3138,耀登,198.0,54.6,43.36,54.2,10.87,12.23,-1.36,197.92,177.47,157.03,7497,6401,1.17,95.53,166.39,2.56,1.29,2026-02-28 15:42:13
3149,正達,52.6,53.57,45.39,36.13,1.87,2.5,-0.63,60.22,53.68,47.13,4987,7446,0.67,119.0,,,,2026-02-28 15:42:14
3150,鈺寶-創,17.45,38.94,32.59,29.82,-0.54,-0.54,-0.01,19.95,18.23,16.51,103,62,1.65,7.74,116.33,1.0,5.73,2026-02-28 15:42:15
3164,景岳,17.8,52.19,48.96,32.43,-0.09,-0.08,-0.01,18.44,18.04,17.63,152,82,1.84,15.31,45.64,0.8,4.49,2026-02-28 15:42:17
3167,大量,297.0,90.47,82.3,73.8,17.37,9.2,8.17,304.65,241.57,178.5,1463,5235,0.28,262.86,47.83,1.0,0.34,2026-02-28 15:42:18
3168,眾福科,40.5,57.52,50.33,48.53,-0.31,-0.5,0.19,41.86,40.19,38.53,10,28,0.35,30.42,16.07,3.04,7.51,2026-02-28 15:42:19
3189,景碩,314.5,86.51,84.3,67.32,32.82,27.15,5.67,329.25,252.47,175.69,49845,40551,1.23,1486.49,93.32,0.97,0.31,2026-02-28 15:42:20
3209,全科,36.7,74.68,77.2,74.22,1.11,0.91,0.21,38.26,34.91,31.56,948,1721,0.55,86.39,16.76,2.48,6.76,2026-02-28 15:42:22
3229,晟鈦,22.15,57.34,45.78,48.95,-0.55,-0.55,-0.0,23.97,22.39,20.81,190,191,0.99,14.23,,,,2026-02-28 15:42:23
3231,緯創,136.0,70.33,58.0,52.63,-2.14,-3.29,1.15,138.66,132.12,125.59,55121,47763,1.15,4325.36,16.69,3.8,2.79,2026-02-28 15:42:24
3257,虹冠電,61.2,15.26,13.67,20.11,-1.84,-1.21,-0.63,74.26,65.4,56.54,425,372,1.14,48.69,22.34,2.0,3.27,2026-02-28 15:42:25
3266,昇陽,14.15,75.32,63.25,57.89,0.05,-0.01,0.06,14.27,13.82,13.38,54,91,0.59,49.85,8.27,0.75,5.3,2026-02-28 15:42:27
3296,勝德,24.1,19.48,18.37,34.52,-0.05,0.05,-0.1,25.64,24.41,23.18,82,76,1.08,23.31,20.42,,,2026-02-28 15:42:28
3305,昇貿,120.0,74.66,57.94,49.15,0.37,0.08,0.29,126.43,114.2,101.97,11040,5224,2.11,155.88,41.52,2.25,1.88,2026-02-28 15:42:29
3308,聯德,25.15,72.62,59.64,54.82,0.79,0.78,0.02,25.95,23.2,20.45,1503,1069,1.41,15.09,51.33,,,2026-02-28 15:42:30
3311,閎暉,33.95,66.23,44.18,56.49,-0.01,-0.09,0.08,34.76,32.53,30.3,752,355,2.12,33.95,19.85,0.3,0.88,2026-02-28 15:42:32
3312,弘憶股,38.15,33.61,24.5,20.17,-0.52,-0.31,-0.22,42.74,39.36,35.98,711,627,1.13,69.67,29.8,1.39,3.64,2026-02-28 15:42:33
3321,同泰,18.4,58.78,53.87,51.72,-0.12,-0.22,0.1,19.6,18.21,16.83,365,480,0.76,15.84,,,,2026-02-28 15:42:34
3338,泰碩,58.0,76.42,61.95,69.77,1.16,0.7,0.46,58.63,53.4,48.16,1544,1130,1.37,50.36,24.79,2.01,3.47,2026-02-28 15:42:35
3346,麗清,21.25,27.82,22.95,35.63,0.13,0.29,-0.16,22.98,21.63,20.28,350,333,1.05,25.6,12.5,1.21,5.69,2026-02-28 15:42:37
3356,奇偶,47.35,33.31,26.0,33.33,-0.29,-0.11,-0.18,50.98,48.33,45.68,490,313,1.57,37.85,8.97,4.0,8.45,2026-02-28 15:42:38
3376,新日興,207.0,36.81,24.92,41.55,-3.8,-3.21,-0.6,232.22,209.12,186.03,6904,4120,1.68,405.23,76.38,6.0,2.9,2026-02-28 15:42:40
3380,明泰,31.25,39.56,30.98,35.5,-0.37,-0.23,-0.15,36.44,32.83,29.22,5949,3219,1.85,169.29,34.72,1.0,3.2,2026-02-28 15:42:41
3406,玉晶光,442.0,25.45,23.43,37.7,-3.35,-1.1,-2.25,479.34,451.8,424.26,1008,723,1.39,498.32,14.75,18.0,4.07,2026-02-28 15:42:42
3413,京鼎,316.0,79.32,67.97,56.54,6.37,3.09,3.28,317.89,292.52,267.16,2723,2322,1.17,342.9,14.84,14.42,4.56,2026-02-28 15:42:43
3416,融程電,151.0,68.52,52.4,53.33,-0.45,-1.0,0.55,157.15,147.9,138.65,202,280,0.72,120.42,21.27,5.5,3.64,2026-02-28 15:42:44
3419,譁裕,15.6,73.84,77.56,65.63,0.43,0.38,0.05,15.83,14.94,14.05,471,584,0.81,18.8,29.43,,,2026-02-28 15:42:46
3432,台端,17.2,40.35,44.22,41.18,0.33,0.57,-0.23,19.65,18.04,16.43,124,177,0.7,7.26,,,,2026-02-28 15:42:47
3437,榮創,15.6,18.91,23.32,41.27,0.15,0.26,-0.1,16.75,15.8,14.85,633,912,0.69,22.55,,,,2026-02-28 15:42:49
3443,創意,2770.0,62.37,45.58,57.09,40.51,41.81,-1.3,2810.08,2565.0,2319.92,4657,2724,1.71,3712.1,99.0,16.0,0.58,2026-02-28 15:42:50
3447,展達,41.4,26.76,21.08,29.07,-1.86,-1.76,-0.1,48.97,43.75,38.52,246,239,1.03,32.06,22.26,0.8,1.93,2026-02-28 15:42:51
3450,聯鈞,309.5,76.52,59.11,68.91,6.78,1.3,5.48,290.37,258.2,226.03,33100,20489,1.62,450.88,56.48,0.5,0.16,2026-02-28 15:42:52
3454,晶睿,99.4,57.89,59.94,70.0,0.38,0.46,-0.09,99.43,99.1,98.78,275,250,1.1,86.05,81.48,2.3,2.31,2026-02-28 15:42:54
3481,群創,26.8,73.0,58.5,67.86,1.01,0.84,0.17,26.95,23.1,19.24,835201,628165,1.33,2138.92,25.05,1.0,3.73,2026-02-28 15:42:55
3494,誠研,8.66,28.24,27.85,30.43,-0.13,-0.02,-0.11,10.56,9.23,7.91,205,291,0.71,8.21,,,,2026-02-28 15:42:56
3501,維熹,51.9,64.33,48.09,40.82,0.03,0.2,-0.17,55.85,52.37,48.89,209,217,0.96,61.38,11.46,4.0,7.71,2026-02-28 15:42:57
3504,揚明光,64.5,74.86,60.08,68.54,1.73,0.93,0.8,62.24,56.33,50.41,3544,1931,1.83,73.57,258.0,,,2026-02-28 15:42:59
3515,華擎,228.5,77.33,64.01,55.41,-3.01,-4.84,1.83,231.31,222.3,213.29,905,817,1.11,282.3,15.75,5.3,2.32,2026-02-28 15:43:00
3518,柏騰,21.15,37.54,34.04,38.89,-0.13,-0.08,-0.06,23.24,21.57,19.89,365,307,1.19,21.21,,,,2026-02-28 15:43:02
3528,安馳,71.0,61.52,60.38,54.04,0.88,0.61,0.27,73.1,69.63,66.16,259,478,0.54,47.3,65.74,3.0,4.23,2026-02-28 15:43:03
3530,晶相光,62.7,37.59,25.29,23.08,-2.84,-2.56,-0.28,76.73,66.44,56.14,206,308,0.67,48.58,17.23,,,2026-02-28 15:43:04
3532,台勝科,138.0,45.44,49.57,40.83,4.91,6.76,-1.85,155.68,141.47,127.27,3130,5549,0.56,535.23,76.24,1.8,1.3,2026-02-28 15:43:06
3533,嘉澤,1775.0,76.64,75.53,69.29,90.38,73.73,16.65,1797.71,1561.25,1324.79,2900,1902,1.52,1992.0,24.21,41.72,2.35,2026-02-28 15:43:08
3535,晶彩科,127.5,78.26,65.32,66.62,5.16,3.57,1.59,119.49,104.52,89.54,4262,4625,0.92,100.79,579.55,0.5,0.39,2026-02-28 15:43:09
3543,州巧,53.5,76.5,63.96,64.9,1.43,0.39,1.04,54.28,46.57,38.87,14639,7319,2.0,58.46,,0.48,0.9,2026-02-28 15:43:10
3545,敦泰,52.6,42.69,35.31,31.25,-0.36,-0.11,-0.24,57.36,53.76,50.16,0,1038,0.0,114.52,22.29,1.74,3.31,2026-02-28 15:43:11
3550,聯穎,18.15,44.64,53.34,58.15,1.0,1.0,0.0,20.89,17.39,13.9,3049,5416,0.56,19.52,,,,2026-02-28 15:43:12
3557,嘉威,34.3,56.6,50.0,38.89,-0.49,-0.52,0.03,36.89,34.8,32.71,65,127,0.51,28.92,42.35,2.5,7.29,2026-02-28 15:43:14
3563,牧德,570.0,77.34,61.16,73.28,7.95,0.8,7.16,537.71,495.27,452.84,3197,1342,2.38,364.58,36.24,5.55,0.97,2026-02-28 15:43:15
3576,聯合再生,22.1,95.09,89.45,89.79,2.56,1.78,0.78,20.75,13.78,6.82,155634,65088,2.39,359.51,17.0,,,2026-02-28 15:43:16
3583,辛耘,371.0,78.22,62.04,58.7,5.78,0.52,5.26,365.56,331.95,298.34,4192,2308,1.82,298.04,29.75,4.5,1.21,2026-02-28 15:43:17
3588,通嘉,52.3,47.16,42.6,32.98,0.22,0.51,-0.29,57.32,53.39,49.46,376,391,0.96,32.43,96.85,1.2,2.29,2026-02-28 15:43:19
3591,艾笛森,18.85,47.92,50.25,31.58,-0.02,0.06,-0.08,20.48,19.5,18.52,922,399,2.31,26.69,377.0,0.74,3.93,2026-02-28 15:43:20
3592,瑞鼎,233.0,69.1,56.62,47.15,1.2,0.95,0.26,242.87,231.18,219.48,512,520,0.98,176.74,12.06,22.2,9.53,2026-02-28 15:43:21
3593,力銘,12.25,54.02,42.32,55.36,-0.13,-0.13,0.0,12.89,12.2,11.52,65,30,2.14,7.45,,,,2026-02-28 15:43:23
3596,智易,197.0,80.35,74.92,70.93,2.98,1.49,1.5,192.32,182.43,172.53,4414,1841,2.4,434.1,16.16,8.0,4.06,2026-02-28 15:43:25
3605,宏致,64.5,60.1,52.32,35.54,0.44,0.46,-0.02,68.25,64.53,60.82,1285,1965,0.65,104.72,15.21,0.72,1.12,2026-02-28 15:43:26
3607,谷崧,14.25,33.59,21.05,40.62,-0.18,-0.13,-0.05,15.42,14.37,13.32,284,330,0.86,17.34,29.69,0.7,4.91,2026-02-28 15:43:27
3617,碩天,195.0,76.11,70.71,58.57,-0.57,-1.56,0.99,198.54,191.62,184.71,220,211,1.04,183.62,10.45,15.0,7.69,2026-02-28 15:43:28
3622,洋華,61.1,33.47,23.11,29.17,-1.72,-1.33,-0.4,71.69,63.84,55.99,473,412,1.15,92.46,10.91,3.0,4.91,2026-02-28 15:43:30
3645,達邁,64.2,59.08,38.09,37.92,0.15,0.43,-0.28,73.16,62.38,51.61,8328,3548,2.35,87.8,57.32,1.19,1.85,2026-02-28 15:43:31
3652,精聯,28.2,56.85,54.79,42.11,-0.11,-0.12,0.0,29.09,28.48,27.88,82,53,1.55,21.18,21.04,0.6,2.13,2026-02-28 15:43:32
3653,健策,3120.0,51.78,60.1,59.69,124.94,118.62,6.32,3419.88,2945.5,2471.12,1214,1729,0.7,4519.95,91.74,14.5,0.46,2026-02-28 15:43:33
3661,世芯-KY,3490.0,81.85,69.98,54.8,13.04,-11.32,24.36,3566.67,3328.0,3089.33,1390,1715,0.81,2827.42,48.31,36.74,1.05,2026-02-28 15:43:35
3665,貿聯-KY,1410.0,49.3,38.68,48.1,-25.45,-35.36,9.91,1471.03,1351.25,1231.47,5440,5324,1.02,2748.94,34.72,10.51,0.75,2026-02-28 15:43:36
3669,圓展,34.35,34.4,26.38,30.86,-0.67,-0.25,-0.42,40.55,35.92,31.29,167,133,1.25,31.92,68.7,1.7,4.95,2026-02-28 15:43:37
3673,TPK-KY,42.9,80.89,61.45,60.66,-0.1,-0.56,0.46,44.05,40.27,36.5,2555,2499,1.02,174.46,20.83,0.8,1.86,2026-02-28 15:43:39
3679,新至陞,119.5,77.29,63.03,64.52,1.03,0.39,0.65,119.59,115.15,110.71,108,93,1.15,75.31,10.68,10.0,8.37,2026-02-28 15:43:40
3686,達能,20.0,23.8,27.6,55.0,0.2,0.37,-0.17,22.62,20.04,17.46,728,643,1.13,15.3,,,,2026-02-28 15:43:41
3694,海華,61.9,78.48,62.62,48.13,0.03,-0.28,0.3,65.61,60.74,55.87,983,1437,0.68,95.93,15.99,1.48,2.39,2026-02-28 15:43:42
3701,大眾控,58.9,65.6,48.27,57.62,1.5,1.3,0.2,60.77,53.95,47.14,8134,7370,1.1,139.31,58.32,0.2,0.34,2026-02-28 15:43:44
3702,大聯大,70.0,84.78,72.18,73.58,1.18,0.66,0.52,68.31,64.72,61.13,13385,8700,1.54,1175.34,14.26,3.2,4.57,2026-02-28 15:43:45
3703,欣陸,22.3,27.9,38.97,37.5,-0.12,-0.06,-0.06,23.47,22.81,22.16,2202,1692,1.3,183.58,29.34,1.05,4.71,2026-02-28 15:43:46
3704,合勤控,34.45,32.14,23.02,28.1,-0.34,-0.03,-0.31,40.68,35.99,31.3,4038,3103,1.3,139.36,14.47,0.3,0.87,2026-02-28 15:43:48
3705,永信,54.6,28.47,33.04,25.0,-0.47,-0.36,-0.1,57.4,55.88,54.36,354,385,0.92,145.44,15.08,3.0,5.49,2026-02-28 15:43:49
3706,神達,80.0,70.32,60.9,45.99,-1.3,-1.79,0.49,84.48,79.89,75.29,12562,11540,1.09,1061.77,18.06,1.0,1.25,2026-02-28 15:43:50
3708,上緯投控,121.5,63.64,45.9,51.52,-0.11,-0.69,0.58,129.47,115.88,102.28,3569,1802,1.98,118.18,76.42,2.35,1.93,2026-02-28 15:43:51
3711,日月光投控,387.5,90.01,81.86,71.81,26.34,19.16,7.18,389.1,322.68,256.25,37767,32018,1.18,16949.59,43.69,5.3,1.37,2026-02-28 15:43:53
3712,永崴投控,25.05,29.01,25.89,35.14,-0.24,-0.11,-0.13,28.01,26.02,24.04,648,770,0.84,61.68,,3.0,11.98,2026-02-28 15:43:54
3714,富采,38.1,71.37,60.15,56.38,0.71,0.56,0.14,38.69,36.48,34.27,2706,4707,0.57,280.18,,0.9,2.36,2026-02-28 15:43:55
3715,定穎投控,158.0,54.6,42.59,55.8,4.7,4.48,0.21,159.1,145.4,131.7,43571,31133,1.4,448.05,52.67,1.5,0.95,2026-02-28 15:43:56
3716,中化控股,34.2,79.94,71.54,54.55,0.11,0.07,0.04,34.31,33.96,33.61,95,124,0.77,50.12,13.1,1.02,2.98,2026-02-28 15:43:58
3717,聯嘉投控,17.55,52.59,45.09,37.88,-0.09,-0.05,-0.04,19.37,17.87,16.37,403,422,0.95,36.48,,0.3,1.71,2026-02-28 15:43:59
4102,永日,20.0,23.41,29.21,34.43,-0.02,0.02,-0.04,20.99,20.28,19.57,98,87,1.12,8.47,,1.15,5.75,2026-02-28 15:44:01
4104,佳醫,78.1,78.09,68.58,42.25,-0.4,-0.61,0.22,80.45,78.06,75.68,503,278,1.8,147.11,16.98,3.56,4.56,2026-02-28 15:44:03
4105,東洋,84.2,43.76,42.78,39.13,0.31,0.44,-0.14,85.91,84.65,83.4,715,719,0.99,209.36,11.71,4.2,4.99,2026-02-28 15:44:05
4106,雃博,22.95,36.64,39.42,36.59,0.09,0.16,-0.07,23.55,23.13,22.71,49,71,0.68,23.16,16.75,0.8,3.49,2026-02-28 15:44:06
4107,邦特,123.5,71.3,57.19,55.56,0.11,-0.35,0.46,123.87,120.62,117.38,74,142,0.52,85.58,16.62,5.0,4.05,2026-02-28 15:44:08
4108,懷特,14.15,53.11,53.11,40.0,0.1,0.09,0.01,14.9,14.16,13.42,173,235,0.74,28.1,,,,2026-02-28 15:44:09
4109,加捷生醫,13.85,36.6,28.6,30.23,-0.28,-0.29,0.01,14.96,14.18,13.4,135,186,0.73,16.45,,0.5,3.61,2026-02-28 15:44:11
4111,濟生,30.0,67.16,56.81,48.65,0.05,0.04,0.01,30.14,29.79,29.44,150,131,1.15,17.95,10.91,1.0,3.33,2026-02-28 15:44:13
4113,聯上,20.05,22.83,25.0,20.24,-0.6,-0.53,-0.06,23.01,21.18,19.34,421,272,1.55,46.34,286.43,0.85,4.24,2026-02-28 15:44:15
4114,健喬,32.35,44.87,49.1,40.38,-0.04,-0.01,-0.03,33.25,32.51,31.77,845,993,0.85,163.75,20.61,0.6,1.85,2026-02-28 15:44:16
4115,4115,7.89,48.91,49.06,31.65,-0.1,-0.05,-0.05,8.82,8.33,7.85,139,38,3.62,4.73,,,,2026-02-28 15:44:18
4116,明基醫,42.95,56.07,43.76,44.8,-0.47,-0.53,0.06,44.61,42.93,41.24,35,29,1.21,19.14,22.37,1.65,3.84,2026-02-28 15:44:20
4117,4117,11.4,22.52,19.11,17.57,-0.25,-0.14,-0.1,13.35,12.25,11.15,275,202,1.37,8.07,,,,2026-02-28 15:44:22
4119,旭富,53.6,71.56,62.83,49.46,0.54,0.56,-0.02,54.54,52.81,51.07,141,150,0.94,64.06,55.83,1.5,2.8,2026-02-28 15:44:23
4120,友華,44.0,19.07,25.81,44.44,-0.13,-0.05,-0.08,45.23,44.33,43.43,44,27,1.61,38.17,,1.0,2.27,2026-02-28 15:44:25
4121,優盛,20.15,75.24,63.31,58.27,0.93,0.78,0.14,21.08,18.17,15.25,1470,944,1.56,16.67,,,,2026-02-28 15:44:27
4123,晟德,43.8,77.15,60.39,56.46,0.63,0.32,0.31,44.43,41.24,38.05,4003,3962,1.01,323.22,20.47,0.76,1.74,2026-02-28 15:44:28
4126,太醫,80.9,49.18,43.25,37.88,-0.82,-0.94,0.11,83.81,81.44,79.08,98,79,1.24,58.73,14.68,5.0,6.18,2026-02-28 15:44:30
4127,天良,36.9,28.43,31.42,37.98,1.01,1.57,-0.56,42.38,38.24,34.1,97,67,1.43,16.89,,,,2026-02-28 15:44:32
4128,中天,18.65,22.17,18.37,11.48,-0.39,-0.26,-0.13,21.67,19.64,17.61,1863,1263,1.47,109.69,,,,2026-02-28 15:44:34
4129,聯合,108.5,33.52,37.89,44.44,-0.92,-0.93,0.01,113.06,110.03,106.99,184,181,1.01,104.63,19.2,4.0,3.69,2026-02-28 15:44:36
4130,健亞,31.75,47.86,49.81,51.05,0.37,0.57,-0.2,33.64,31.69,29.74,658,1489,0.44,43.42,317.5,0.1,0.31,2026-02-28 15:44:38
4131,浩泰,38.7,54.27,50.32,45.71,-0.17,-0.08,-0.09,40.22,39.24,38.27,78,77,1.01,15.29,,,,2026-02-28 15:44:40
4132,4132,14.95,11.0,17.75,27.5,-1.1,-0.92,-0.18,19.24,17.01,14.78,319,859,0.37,27.24,,,,2026-02-28 15:44:42
4133,亞諾法,25.3,23.78,24.28,22.79,0.36,0.55,-0.19,28.19,25.63,23.07,194,194,1.0,15.32,632.5,0.9,3.56,2026-02-28 15:44:43
4137,麗豐-KY,109.5,71.37,66.85,64.29,1.81,1.4,0.41,111.68,106.22,100.77,153,220,0.7,90.33,19.21,10.0,9.13,2026-02-28 15:44:44
4138,曜亞,58.7,32.41,31.83,29.09,-0.47,-0.4,-0.07,61.28,59.86,58.43,14,43,0.33,23.44,13.43,3.77,6.42,2026-02-28 15:44:46
4139,馬光-KY,23.85,34.24,42.9,46.94,-0.16,-0.14,-0.02,24.65,24.03,23.42,2,21,0.09,10.73,,,,2026-02-28 15:44:48
4142,國光生,18.0,13.53,10.95,9.62,-0.45,-0.36,-0.09,20.29,18.8,17.31,2667,2125,1.26,75.87,5.33,,,2026-02-28 15:44:49
4147,中裕,51.4,9.14,11.46,14.0,-2.46,-2.1,-0.37,61.43,55.75,50.08,1418,938,1.51,140.43,,,,2026-02-28 15:44:51
4148,全宇生技-KY,37.0,42.29,34.55,40.83,-0.49,-0.43,-0.06,39.15,37.66,36.18,27,27,0.98,24.88,18.05,0.5,1.35,2026-02-28 15:44:52
4150,4150,6.93,27.51,29.16,20.54,-0.14,-0.14,0.0,7.54,7.07,6.6,290,474,0.61,10.2,,,,2026-02-28 15:44:54
4153,鈺緯,34.3,58.84,55.57,56.0,-0.1,-0.17,0.07,34.49,33.78,33.06,41,15,2.62,20.12,24.15,2.0,5.83,2026-02-28 15:44:55
4154,樂威科-KY,11.95,15.4,17.4,25.0,-0.71,-0.59,-0.12,15.02,13.32,11.63,3,36,0.08,4.18,,,,2026-02-28 15:44:57
4155,訊映,14.45,52.58,36.25,37.04,-0.11,-0.11,0.0,14.88,14.47,14.06,132,172,0.77,20.82,30.74,0.3,2.08,2026-02-28 15:44:59
4157,太景*-KY,12.35,20.59,15.92,17.19,-0.35,-0.2,-0.15,15.16,13.25,11.34,1016,1416,0.72,87.91,,,,2026-02-28 15:45:01
4160,訊聯基因,49.9,17.26,17.49,32.91,-0.57,-0.25,-0.32,55.43,51.93,48.44,52,77,0.68,13.32,101.84,1.85,3.71,2026-02-28 15:45:02
4161,聿新科,27.0,60.03,55.5,57.73,0.24,0.12,0.12,27.42,26.18,24.94,54,142,0.38,16.15,21.6,0.3,1.11,2026-02-28 15:45:04
4162,智擎,65.0,61.76,50.94,36.89,-1.37,-1.54,0.17,71.19,66.48,61.77,393,432,0.91,92.09,5.58,6.0,9.23,2026-02-28 15:45:06
4163,鐿鈦,109.0,70.4,63.3,89.47,3.13,1.99,1.15,108.0,97.25,86.5,102,53,1.92,54.18,21.89,3.5,3.21,2026-02-28 15:45:08
4164,承業醫,33.1,55.67,49.51,29.67,-0.82,-0.9,0.08,35.76,33.84,31.92,543,620,0.88,64.65,36.78,1.36,4.11,2026-02-28 15:45:09
4166,友霖,26.1,15.89,22.8,28.85,-0.07,0.06,-0.13,27.59,26.76,25.93,144,111,1.29,63.43,45.79,,,2026-02-28 15:45:10
4167,松瑞藥,18.95,12.63,14.52,29.29,-0.08,0.17,-0.25,21.93,20.17,18.4,778,1003,0.78,58.83,12.07,0.41,2.16,2026-02-28 15:45:12
4168,醣聯,26.2,13.09,14.26,26.92,-0.1,0.21,-0.31,29.95,27.63,25.31,379,365,1.04,29.01,,,,2026-02-28 15:45:14
4169,4169,196.0,70.37,67.09,76.27,3.04,1.87,1.17,192.17,183.6,175.03,429,231,1.85,115.74,560.0,0.35,0.18,2026-02-28 15:45:16
4170,4170,14.15,71.82,59.47,57.89,-0.03,-0.07,0.04,14.89,13.9,12.91,56,58,0.95,6.19,,,,2026-02-28 15:45:18
4171,瑞基,20.35,12.62,15.5,23.4,0.03,0.26,-0.23,22.99,21.35,19.7,124,138,0.89,11.74,,,,2026-02-28 15:45:20
4172,4172,15.35,22.19,27.85,27.85,-0.29,-0.25,-0.05,16.84,16.03,15.22,209,275,0.76,18.48,,,,2026-02-28 15:45:22
4173,久裕,22.05,77.82,63.82,54.76,0.06,0.01,0.05,21.97,21.53,21.09,215,117,1.82,16.44,16.46,1.19,5.4,2026-02-28 15:45:24
4174,浩鼎,41.8,5.32,7.25,1.45,-3.19,-2.25,-0.94,59.48,49.21,38.94,343,494,0.7,54.96,,,,2026-02-28 15:45:25
4175,杏一,57.7,38.18,27.52,29.82,-0.16,-0.1,-0.06,59.15,58.1,57.04,17,18,0.91,24.42,15.03,1.6,2.77,2026-02-28 15:45:27
4178,4178,27.6,14.54,12.22,2.17,-0.76,-0.42,-0.34,33.7,29.83,25.96,406,229,1.78,53.06,,,,2026-02-28 15:45:29
4183,福永生技,16.5,62.88,45.76,58.14,-0.09,-0.14,0.05,16.43,16.14,15.86,7,11,0.62,3.93,,0.67,4.06,2026-02-28 15:45:31
4186,4186,10.7,18.26,23.62,21.43,-0.21,-0.13,-0.07,12.17,11.25,10.33,216,161,1.34,9.63,41.15,,,2026-02-28 15:45:33
4188,安克,13.85,38.73,41.35,39.47,-0.18,-0.19,0.01,14.73,14.17,13.61,39,43,0.89,8.77,,,,2026-02-28 15:45:34
4190,佐登-KY,28.95,20.62,19.5,24.24,-0.22,-0.2,-0.01,29.95,29.35,28.75,20,32,0.62,17.28,21.44,0.5,1.73,2026-02-28 15:45:36
4192,杏國,22.35,42.54,28.92,29.23,-0.67,-0.65,-0.02,24.68,22.91,21.14,12,18,0.66,7.86,,,,2026-02-28 15:45:38
4194,4194,7.33,24.96,31.77,36.07,-0.05,0.03,-0.07,8.69,7.76,6.83,78,72,1.07,10.7,,,,2026-02-28 15:45:39
4195,4195,25.05,59.73,60.94,56.44,0.0,-0.05,0.05,25.6,24.7,23.8,165,225,0.73,18.15,,,,2026-02-28 15:45:41
4197,4197,9.85,58.29,43.33,45.61,-0.0,0.0,-0.0,10.44,9.78,9.12,1,4,0.24,2.97,,,,2026-02-28 15:45:43
4198,欣大健康,39.0,88.25,87.41,74.71,1.26,0.37,0.89,39.08,33.58,28.08,5,13,0.38,9.4,,,,2026-02-28 15:45:45
4205,中華食,77.5,13.63,17.64,25.71,-0.75,-0.75,-0.0,80.34,78.61,76.88,76,50,1.52,75.68,18.36,2.0,2.58,2026-02-28 15:45:47
4207,環泰,20.1,82.58,83.48,90.0,0.32,0.16,0.16,20.1,18.98,17.86,348,578,0.6,39.91,12.33,1.0,4.98,2026-02-28 15:45:48
4303,信立,56.4,29.29,27.83,37.32,-1.09,-1.15,0.06,60.97,57.86,54.76,686,778,0.88,53.36,2.67,1.0,1.77,2026-02-28 15:45:50
4304,勝昱,30.5,86.56,80.6,61.81,-0.12,-0.27,0.15,32.46,30.02,27.57,16,39,0.4,18.62,,,,2026-02-28 15:45:52
4305,世坤,43.55,81.61,61.65,73.53,0.35,0.22,0.12,43.67,42.53,41.39,0,7,0.0,23.96,11.83,3.2,7.35,2026-02-28 15:45:54
4306,炎洲,13.65,64.5,54.14,46.87,-0.09,-0.12,0.03,14.12,13.63,13.15,811,944,0.86,89.81,62.05,1.0,7.33,2026-02-28 15:45:55
4401,東隆興,15.85,12.85,16.52,13.79,-0.22,-0.16,-0.06,17.29,16.48,15.67,55,87,0.63,19.45,19.33,0.7,4.42,2026-02-28 15:45:57
4402,郡都開發,19.6,77.49,74.02,40.0,0.01,0.02,-0.01,19.98,19.61,19.23,64,47,1.35,13.33,196.0,,,2026-02-28 15:45:59
4406,新昕纖,10.2,32.31,30.03,52.78,0.01,0.04,-0.03,10.68,10.22,9.77,48,21,2.26,5.3,,,,2026-02-28 15:46:01
4413,飛寶企業,17.65,29.31,38.29,40.98,-0.02,0.02,-0.04,18.49,18.03,17.57,55,22,2.4,5.53,,0.2,1.13,2026-02-28 15:46:03
4414,如興,10.35,64.78,48.99,40.0,-0.16,-0.2,0.04,10.71,10.32,9.92,318,218,1.46,27.3,5.05,,,2026-02-28 15:46:04
4416,三圓,24.8,21.64,27.35,17.12,-1.41,-1.06,-0.35,32.2,28.57,24.93,205,453,0.45,17.02,,1.0,4.03,2026-02-28 15:46:06
4417,金洲,53.1,75.83,62.58,67.5,-0.04,-0.24,0.19,53.21,52.22,51.22,136,127,1.07,44.59,8.72,2.8,5.27,2026-02-28 15:46:08
4419,皇家美食,44.8,21.86,24.51,18.32,-0.75,-0.44,-0.31,50.52,46.95,43.38,13,14,0.91,75.79,,,,2026-02-28 15:46:09
