股票代號,股票名稱,收盤價,K值,D值,KD狀態,RSI,DIF,MACD,柱狀圖,MACD狀態,BB上軌,BB中軌,BB下軌,BB位置,成交量張,5日均量張,量比,市值億,本益比,EPS,每股配息,殖利率,更新時間,交易日
6201,亞弘電,54.0,51.6,50.11,K>D,39.13,-0.43,-0.43,-0.01,DIF<MACD,55.78,54.6,53.42,24.5,25,31,0.81,48.17,12.05,4.48,4.0,7.41,2026-02-11 23:31:07,
6202,盛群,56.5,73.43,62.73,K>D,68.47,3.29,2.58,0.71,DIF>MACD,56.18,46.12,36.06,101.6,29385,11367,2.59,130.17,74.34,0.76,0.45,0.8,2026-02-11 23:31:09,
6205,詮欣,48.6,14.61,13.14,K>D,17.27,-1.19,-0.08,-1.11,DIF<MACD,62.16,53.91,45.67,17.8,203,336,0.61,39.24,26.85,1.81,1.63,3.35,2026-02-11 23:31:10,
6206,飛捷,93.2,65.12,45.06,K>D,50.0,-0.35,-0.42,0.06,黃金交叉,96.05,92.56,89.08,59.1,359,405,0.89,133.33,12.49,7.46,6.0,6.44,2026-02-11 23:31:11,
6209,今國光,58.3,9.99,14.44,K<D,43.25,-0.93,0.1,-1.04,DIF<MACD,75.02,63.3,51.57,28.7,2074,5937,0.35,101.69,215.93,0.27,0.5,0.86,2026-02-11 23:31:12,
6213,聯茂,121.0,71.43,59.19,K>D,48.96,0.92,0.33,0.59,DIF>MACD,125.25,115.45,105.65,78.3,19862,15244,1.3,439.73,33.89,3.57,1.8,1.49,2026-02-11 23:31:13,
6214,精誠,111.5,28.91,23.32,K>D,40.0,-2.23,-1.68,-0.55,DIF<MACD,123.28,115.7,108.12,22.3,592,1314,0.45,279.68,16.49,6.76,5.2,4.66,2026-02-11 23:31:14,
6215,和椿,112.5,32.95,27.38,K>D,40.48,0.09,1.19,-1.09,DIF<MACD,126.67,115.85,105.03,34.5,831,1122,0.74,93.14,60.48,1.86,1.5,1.33,2026-02-11 23:31:15,
6216,居易,27.1,13.82,15.98,K<D,29.51,-0.04,0.13,-0.18,DIF<MACD,29.14,27.93,26.72,15.9,138,130,1.06,26.28,37.12,0.73,2.53,9.34,2026-02-11 23:31:17,
6224,聚鼎,41.3,40.85,39.5,黃金交叉,39.33,-0.54,-0.45,-0.09,DIF<MACD,45.18,42.12,39.06,36.6,143,141,1.02,34.96,27.91,1.48,1.75,4.24,2026-02-11 23:31:18,
6225,天瀚,17.15,47.27,53.88,K<D,53.15,0.19,0.16,0.03,DIF>MACD,18.73,17.55,16.38,32.8,26,16,1.62,4.77,,,,,2026-02-11 23:31:19,
6226,光鼎,8.79,26.76,29.62,K<D,39.84,0.22,0.33,-0.11,DIF<MACD,10.09,9.14,8.19,31.6,253,427,0.59,10.16,,,,,2026-02-11 23:31:20,
6230,尼得科超眾,119.5,39.71,44.22,K<D,48.28,0.93,1.21,-0.28,DIF<MACD,127.3,121.38,115.45,34.2,75,209,0.36,103.18,18.67,,0.22,0.18,2026-02-11 23:31:21,
6235,華孚,58.0,39.09,33.94,K>D,39.57,-1.07,-0.84,-0.22,DIF<MACD,64.88,60.31,55.74,24.8,425,528,0.81,115.95,21.8,2.66,1.22,2.1,2026-02-11 23:31:22,
6239,力成,243.0,28.34,28.93,K<D,41.62,8.84,13.46,-4.61,DIF<MACD,268.55,251.68,234.8,24.3,5707,8757,0.65,1795.28,34.91,6.96,7.0,2.88,2026-02-11 23:31:23,
6243,迅杰,33.5,20.81,24.39,K<D,44.81,-0.32,-0.08,-0.24,DIF<MACD,37.06,34.95,32.84,15.6,80,121,0.66,15.17,335.0,0.1,1.2,3.58,2026-02-11 23:31:24,
6257,矽格,127.5,37.44,28.3,K>D,38.46,1.98,3.66,-1.68,DIF<MACD,141.52,131.1,120.68,32.7,5611,6930,0.81,610.45,23.44,5.44,4.04,3.17,2026-02-11 23:31:26,
6269,台郡,60.9,48.95,44.42,K>D,55.17,0.58,0.55,0.03,黃金交叉,62.06,59.51,56.96,77.2,1930,2531,0.76,194.8,43.26,,,,2026-02-11 23:31:27,
6271,同欣電,153.0,65.11,60.43,K>D,58.18,5.83,5.25,0.58,DIF>MACD,165.6,144.3,123.0,70.4,5693,8239,0.69,319.86,21.28,7.19,3.0,1.96,2026-02-11 23:31:28,
6272,驊陞,38.7,18.43,29.79,K<D,30.77,-1.37,-1.33,-0.04,DIF<MACD,43.6,41.52,39.44,-17.7,520,486,1.07,31.8,9.97,3.88,0.8,2.07,2026-02-11 23:31:29,
6277,宏正,60.0,33.92,25.04,黃金交叉,47.76,-0.4,-0.35,-0.05,DIF<MACD,61.88,60.28,58.67,41.4,117,109,1.08,71.68,16.44,3.65,4.8,8.0,2026-02-11 23:31:30,
6278,台表科,97.4,78.2,61.12,K>D,50.0,-0.07,-0.53,0.47,DIF>MACD,99.06,95.49,91.91,76.8,1279,1550,0.82,284.8,10.53,9.25,5.5,5.65,2026-02-11 23:31:32,
6281,全國電,60.5,18.49,18.0,黃金交叉,21.43,-0.59,-0.53,-0.06,DIF<MACD,63.12,61.49,59.86,19.7,76,56,1.36,60.0,16.26,3.72,4.0,6.61,2026-02-11 23:31:33,
6282,康舒,48.0,21.28,17.89,K>D,27.67,-0.18,1.04,-1.22,DIF<MACD,64.15,53.52,42.9,24.0,13513,24076,0.56,412.07,34.29,,0.5,1.04,2026-02-11 23:31:34,
6283,淳安,21.85,16.09,18.85,K<D,19.23,-0.73,-0.63,-0.11,DIF<MACD,25.17,23.29,21.4,11.9,191,156,1.23,32.09,23.49,0.93,,,2026-02-11 23:31:35,
6285,啟碁,172.0,31.06,51.6,K<D,64.62,17.34,18.74,-1.4,DIF<MACD,217.77,160.07,102.38,60.3,21936,34700,0.63,832.52,27.09,6.35,4.8,2.79,2026-02-11 23:31:37,
6405,悅城,30.95,48.28,32.89,K>D,48.08,0.23,0.4,-0.17,DIF<MACD,32.58,30.67,28.77,57.3,540,543,0.99,20.37,,,0.1,0.32,2026-02-11 23:31:38,
6409,旭隼,903.0,43.14,42.05,黃金交叉,45.2,-26.55,-26.27,-0.28,DIF<MACD,1019.28,931.25,843.22,34.0,632,718,0.88,792.03,20.03,45.08,43.0,4.76,2026-02-11 23:31:39,
6412,群電,89.8,54.44,56.81,K<D,61.54,1.36,0.33,1.03,DIF>MACD,94.89,85.8,76.7,72.0,1478,5055,0.29,359.89,14.75,6.09,6.0,6.68,2026-02-11 23:31:41,
6414,樺漢,280.0,32.87,31.37,黃金交叉,38.95,-2.82,-1.77,-1.05,DIF<MACD,301.56,288.3,275.04,18.7,487,784,0.62,385.11,13.93,20.1,12.2,4.36,2026-02-11 23:31:42,
6415,矽力*-KY,280.0,32.05,38.32,K<D,58.43,14.14,17.12,-2.98,DIF<MACD,315.67,267.88,220.08,62.7,11167,8777,1.27,1085.97,43.08,6.5,2.4,0.86,2026-02-11 23:31:43,
6416,瑞祺電通,80.8,18.76,26.47,K<D,28.46,-0.84,-0.19,-0.65,DIF<MACD,89.72,85.73,81.73,-11.6,244,297,0.82,59.27,20.25,3.99,2.9,3.59,2026-02-11 23:31:44,
6426,統新,154.5,91.64,85.69,K>D,84.61,12.65,8.58,4.07,DIF>MACD,151.15,110.26,69.38,104.1,2600,2033,1.28,59.5,,,0.5,0.32,2026-02-11 23:31:45,
6431,光麗-KY,26.6,34.73,35.26,K<D,37.5,-0.27,-0.01,-0.26,DIF<MACD,29.44,27.69,25.93,19.0,394,341,1.16,25.91,,,,,2026-02-11 23:31:47,
6438,迅得,147.0,48.64,39.12,K>D,46.67,1.11,1.96,-0.85,DIF<MACD,160.87,150.35,139.83,34.1,425,1113,0.38,120.84,18.7,7.86,5.83,3.97,2026-02-11 23:31:48,
6442,光聖,1950.0,88.38,86.32,K>D,74.9,160.92,126.14,34.77,DIF>MACD,2107.73,1571.25,1034.77,85.3,1002,1063,0.94,1478.1,101.3,19.25,8.62,0.44,2026-02-11 23:31:50,
6443,元晶,37.1,26.76,40.4,K<D,45.68,2.31,3.37,-1.06,DIF<MACD,43.52,39.81,36.1,13.5,39481,74167,0.53,190.25,17.1,,0.4,1.08,2026-02-11 23:31:51,
6446,藥華藥,725.0,52.81,65.04,K<D,73.93,54.2,56.34,-2.14,DIF<MACD,845.25,675.8,506.35,64.5,1153,1467,0.79,2422.86,55.94,12.96,0.99,0.14,2026-02-11 23:31:52,
6449,鈺邦,159.5,25.81,19.78,K>D,25.47,-4.43,-2.39,-2.04,DIF<MACD,197.7,172.18,146.65,25.2,319,306,1.04,145.01,23.84,6.69,3.48,2.18,2026-02-11 23:31:53,
6451,訊芯-KY,166.0,38.75,53.23,K<D,55.19,6.26,5.59,0.67,DIF>MACD,201.58,164.53,127.47,52.0,3244,6952,0.47,176.25,,,0.36,0.22,2026-02-11 23:31:54,
6456,GIS-KY,43.0,70.61,56.97,K>D,51.34,-0.12,-0.42,0.3,DIF>MACD,44.92,41.93,38.93,67.9,1721,2185,0.79,143.65,138.71,0.31,,,2026-02-11 23:31:56,
6464,台數科,78.0,87.41,70.39,K>D,60.64,0.17,-0.19,0.36,DIF>MACD,78.62,76.16,73.69,87.4,47,38,1.24,100.45,14.1,5.53,3.22,4.13,2026-02-11 23:31:57,
6472,保瑞,490.0,13.91,29.81,K<D,45.66,5.16,12.85,-7.69,DIF<MACD,621.57,554.0,486.43,2.6,4101,1702,2.41,622.24,15.06,32.53,11.67,2.38,2026-02-11 23:31:58,
6477,安集,33.25,15.14,24.76,K<D,41.1,-0.36,-0.11,-0.25,DIF<MACD,37.35,35.19,33.03,5.0,786,2382,0.33,41.16,14.09,,0.3,0.9,2026-02-11 23:32:00,
6491,晶碩,284.5,41.33,45.92,K<D,53.78,-0.13,-0.61,0.48,DIF>MACD,291.82,285.23,278.63,44.5,500,295,1.69,221.91,13.97,20.37,11.0,3.87,2026-02-11 23:32:01,
6504,南六,41.85,14.75,15.47,K<D,53.07,0.01,0.1,-0.09,DIF<MACD,46.09,42.27,38.45,44.5,103,79,1.3,30.38,14.95,,1.0,2.39,2026-02-11 23:32:02,
6505,台塑化,49.75,26.49,32.07,K<D,57.18,0.14,0.19,-0.05,DIF<MACD,53.72,49.5,45.28,53.0,5353,5799,0.92,4739.17,77.73,0.64,0.8,1.61,2026-02-11 23:32:03,
6515,穎崴,5005.0,90.68,83.87,K>D,77.7,425.81,366.73,59.08,DIF>MACD,5049.18,4123.0,3196.82,97.6,383,494,0.77,1803.9,116.18,43.08,25.0,0.5,2026-02-11 23:32:05,
6525,捷敏-KY,79.6,63.96,48.68,K>D,42.86,0.62,0.75,-0.13,DIF<MACD,81.65,79.2,76.75,58.2,86,143,0.6,102.72,13.61,5.85,4.2,5.28,2026-02-11 23:32:06,
6526,達發,455.5,47.52,40.63,K>D,57.11,1.76,1.51,0.25,黃金交叉,479.39,446.18,412.96,64.0,336,393,0.86,762.99,25.66,17.75,12.5,2.74,2026-02-11 23:32:07,
6531,愛普*,396.0,16.61,16.1,K>D,17.48,-11.79,-4.85,-6.94,DIF<MACD,515.46,445.48,375.49,14.7,1747,2062,0.85,644.15,64.81,6.11,6.99,1.77,2026-02-11 23:32:08,
6533,晶心科,223.0,19.51,18.77,K>D,36.94,-5.8,-4.34,-1.46,DIF<MACD,254.34,237.1,219.86,9.1,409,333,1.23,113.96,27.53,,,,2026-02-11 23:32:09,
6534,正瀚-創,84.2,9.99,12.76,K<D,41.73,-1.35,-1.26,-0.09,DIF<MACD,89.56,86.13,82.7,21.9,120,90,1.32,86.56,19.81,4.25,4.1,4.87,2026-02-11 23:32:11,
6541,泰福-KY,48.1,9.16,14.88,K<D,44.85,-1.37,-1.13,-0.24,DIF<MACD,54.94,51.31,47.68,5.8,887,732,1.21,127.38,,,,,2026-02-11 23:32:12,
6550,北極星藥業-KY,29.9,20.46,21.71,K<D,43.51,-0.34,-0.12,-0.21,DIF<MACD,33.01,31.01,29.01,22.3,901,1308,0.69,257.11,,,,,2026-02-11 23:32:13,
6552,易華電,29.15,23.49,43.88,K<D,57.19,1.27,1.45,-0.18,DIF<MACD,34.49,29.47,24.44,46.8,393,350,1.12,24.19,5.68,,0.2,0.69,2026-02-11 23:32:14,
6558,興能高,33.2,5.79,10.9,K<D,28.08,-0.88,-0.51,-0.37,DIF<MACD,39.53,36.36,33.18,0.3,645,932,0.69,31.14,34.58,,0.3,0.9,2026-02-11 23:32:15,
6573,虹揚-KY,14.6,17.28,18.66,K<D,29.84,-0.24,-0.1,-0.14,DIF<MACD,17.15,15.56,13.97,19.8,160,221,0.72,11.75,15.87,0.92,,,2026-02-11 23:32:16,
6579,研揚,113.5,21.33,32.25,K<D,52.63,1.02,1.66,-0.64,DIF<MACD,123.85,114.9,105.95,42.2,76,105,0.72,192.33,19.74,5.75,5.15,4.54,2026-02-11 23:32:17,
6581,鋼聯,109.0,62.66,55.51,K>D,63.16,0.4,0.21,0.19,DIF>MACD,108.75,106.95,105.15,106.8,17,11,1.54,121.29,16.08,6.78,6.0,5.5,2026-02-11 23:32:19,
6582,申豐,32.3,13.83,14.82,K<D,55.37,-0.13,-0.09,-0.04,DIF<MACD,34.08,32.34,30.61,48.7,36,38,0.95,34.29,,,1.0,3.1,2026-02-11 23:32:20,
6585,鼎基,87.3,25.87,29.8,K<D,31.88,-0.52,-0.05,-0.47,DIF<MACD,96.52,91.65,86.77,5.5,56,47,1.18,62.97,14.92,5.85,7.92,9.07,2026-02-11 23:32:21,
6589,台康生技,61.2,27.26,21.53,K>D,44.12,-1.22,-1.14,-0.08,DIF<MACD,67.06,62.93,58.8,29.1,400,452,0.88,185.19,,,,,2026-02-11 23:32:22,
6591,動力-KY,65.0,22.6,18.28,K>D,23.58,-2.45,-2.29,-0.16,DIF<MACD,74.64,68.75,62.86,18.2,230,234,0.98,26.73,12.52,5.19,2.31,3.55,2026-02-11 23:32:23,
6592,和潤企業,60.3,31.91,33.38,K<D,51.85,-0.14,-0.08,-0.07,DIF<MACD,62.61,61.1,59.58,23.7,1924,1201,1.6,375.76,15.46,3.9,3.0,4.98,2026-02-11 23:32:24,
6598,ABC-KY,24.05,43.84,44.79,K<D,50.0,0.38,0.45,-0.07,DIF<MACD,25.19,24.15,23.12,44.9,343,908,0.38,24.72,,,,,2026-02-11 23:32:26,
6605,帝寶,145.0,17.06,16.38,K>D,19.7,-0.36,1.46,-1.82,DIF<MACD,169.1,154.57,140.05,17.0,407,383,1.06,240.43,10.71,13.54,9.0,6.21,2026-02-11 23:32:27,
6606,建德工業,25.35,12.75,11.22,黃金交叉,36.84,-0.08,0.05,-0.13,DIF<MACD,26.92,25.83,24.74,28.0,116,111,1.05,27.96,26.68,0.95,3.0,11.83,2026-02-11 23:32:28,
6614,資拓宏宇,45.9,29.76,19.97,K>D,29.17,-1.24,-1.17,-0.07,DIF<MACD,50.11,46.98,43.84,32.8,106,116,0.91,33.48,20.77,2.21,1.5,3.27,2026-02-11 23:32:29,
6625,必應,81.4,26.34,23.49,K>D,29.27,-0.66,-0.1,-0.56,DIF<MACD,90.71,85.39,80.07,12.5,511,264,1.93,47.19,9.59,8.49,4.0,4.91,2026-02-11 23:32:31,
6641,基士德-KY,21.1,14.4,15.41,K<D,33.93,-0.13,0.26,-0.39,DIF<MACD,26.5,23.04,19.59,21.9,80,50,1.6,7.7,162.31,0.13,1.0,4.74,2026-02-11 23:32:32,
6645,金萬林-創,17.35,15.95,26.02,K<D,47.27,-0.16,-0.14,-0.02,DIF<MACD,18.25,17.75,17.24,10.7,59,35,1.69,10.52,,,,,2026-02-11 23:32:33,
6655,科定,128.5,72.43,74.37,K<D,74.19,1.41,1.06,0.36,黃金交叉,124.72,120.95,117.18,150.2,56,25,2.22,100.95,35.99,3.57,2.4,1.87,2026-02-11 23:32:34,
6657,華安,47.0,13.99,19.86,K<D,53.17,0.74,1.45,-0.72,DIF<MACD,56.81,48.33,39.86,42.1,382,303,1.26,41.25,,,,,2026-02-11 23:32:35,
6658,聯策,54.6,56.27,38.32,K>D,45.53,-0.35,-0.24,-0.11,DIF<MACD,59.19,54.87,50.54,46.9,147,190,0.78,19.86,45.12,1.21,1.08,1.98,2026-02-11 23:32:37,
6666,羅麗芬-KY,43.45,20.07,25.2,K<D,46.15,-0.31,-0.23,-0.07,DIF<MACD,45.65,44.43,43.2,10.3,17,15,1.1,20.59,18.26,2.38,2.0,4.6,2026-02-11 23:32:38,
6668,中揚光,36.3,24.68,29.96,K<D,37.95,-0.37,-0.19,-0.18,DIF<MACD,40.21,38.15,36.1,4.9,417,226,1.84,38.88,,,,,2026-02-11 23:32:39,
6669,緯穎,3740.0,59.59,43.84,K>D,48.68,-125.82,-150.81,25.0,DIF>MACD,3883.97,3704.25,3524.53,59.9,991,1387,0.71,6950.45,16.21,230.68,74.0,1.98,2026-02-11 23:32:40,
6670,復盛應用,265.5,37.95,45.72,K<D,35.8,1.36,2.84,-1.48,DIF<MACD,283.84,273.6,263.36,10.4,472,414,1.14,370.07,11.23,23.64,19.65,7.4,2026-02-11 23:32:41,
6671,三能-KY,36.6,12.97,23.38,K<D,48.57,0.05,0.2,-0.15,DIF<MACD,39.0,37.34,35.69,27.6,50,18,2.66,22.23,13.97,2.62,2.6,7.1,2026-02-11 23:32:42,
6672,騰輝電子-KY,94.6,55.4,53.36,K>D,43.79,0.72,0.85,-0.12,DIF<MACD,106.75,97.06,87.37,37.3,1614,4522,0.36,67.58,20.66,4.58,3.35,3.54,2026-02-11 23:32:43,
6674,鋐寶科技,20.0,32.19,22.6,K>D,24.44,-0.18,-0.1,-0.07,DIF<MACD,21.74,20.52,19.3,28.6,28,27,1.02,13.74,,,,,2026-02-11 23:32:44,
6689,伊雲谷,59.0,17.09,23.94,K<D,46.1,-0.41,-0.27,-0.14,DIF<MACD,63.43,60.91,58.39,12.0,305,255,1.19,40.0,35.54,1.66,2.0,3.39,2026-02-11 23:32:46,
6691,洋基工程,599.0,47.07,42.65,K>D,54.46,5.27,7.76,-2.49,DIF<MACD,616.56,597.85,579.14,53.1,455,635,0.72,722.38,27.09,22.11,16.0,2.67,2026-02-11 23:32:47,
6695,芯鼎,42.1,38.79,34.0,K>D,44.09,-0.58,-0.5,-0.08,DIF<MACD,45.49,43.27,41.06,23.5,293,213,1.37,40.61,,,,,2026-02-11 23:32:48,
6698,旭暉應材,32.8,25.21,22.02,K>D,14.05,-0.01,0.45,-0.46,DIF<MACD,37.67,34.66,31.65,19.1,96,184,0.53,21.58,,,,,2026-02-11 23:32:49,
6706,惠特,109.0,24.6,31.03,K<D,48.0,-1.6,-0.72,-0.88,DIF<MACD,130.82,116.47,102.13,23.9,3148,4884,0.64,85.64,18.14,,,,2026-02-11 23:32:50,
6715,嘉基,143.5,79.01,82.8,K<D,76.19,11.7,9.74,1.96,DIF>MACD,159.07,123.8,88.53,77.9,439,473,0.93,94.77,74.35,1.93,3.92,2.73,2026-02-11 23:32:51,
6719,力智,184.0,9.35,22.06,K<D,42.86,-0.94,1.16,-2.09,DIF<MACD,215.22,195.2,175.18,22.0,316,463,0.68,194.06,45.43,4.05,1.7,0.92,2026-02-11 23:32:52,
6722,輝創,43.5,73.26,73.9,K<D,57.78,-2.67,-3.18,0.51,DIF>MACD,49.09,44.18,39.27,43.1,185,172,1.08,38.45,18.59,2.34,1.5,3.45,2026-02-11 23:32:53,
6742,澤米,45.2,41.58,26.29,K>D,47.01,-0.7,-0.55,-0.15,DIF<MACD,49.31,45.32,41.33,48.5,1310,398,3.29,31.86,,,0.3,0.66,2026-02-11 23:32:54,
6743,安普新,26.75,17.05,17.89,K<D,48.41,-0.3,-0.21,-0.09,DIF<MACD,28.66,27.32,25.98,28.8,94,123,0.76,39.46,111.46,0.24,1.5,5.61,2026-02-11 23:32:56,
6753,龍德造船,145.0,38.13,29.49,K>D,44.53,0.91,2.11,-1.2,DIF<MACD,160.72,144.62,128.53,51.2,2836,1651,1.72,170.0,31.87,4.55,1.25,0.86,2026-02-11 23:32:57,
6754,匯僑設計,41.1,11.46,11.44,黃金交叉,3.16,-1.36,-0.99,-0.36,DIF<MACD,48.32,44.66,41.0,1.3,73,56,1.31,27.13,11.2,3.67,4.0,9.73,2026-02-11 23:32:58,
6756,威鋒電子,78.9,44.9,40.3,K>D,43.83,-0.96,-0.69,-0.26,DIF<MACD,86.56,81.11,75.66,29.7,157,122,1.29,55.14,75.14,1.05,1.8,2.28,2026-02-11 23:32:59,
6757,台灣虎航,65.1,29.03,26.94,K>D,23.85,-0.59,-0.25,-0.34,DIF<MACD,71.74,67.33,62.92,24.7,748,776,0.97,299.15,13.23,4.92,6.05,9.29,2026-02-11 23:33:00,
6768,志強-KY,100.5,23.77,21.6,K>D,16.54,-2.2,-2.0,-0.19,DIF<MACD,110.73,104.22,97.71,21.4,239,325,0.74,201.1,13.36,7.52,6.18,6.15,2026-02-11 23:33:01,
6770,力積電,63.1,45.24,47.87,K<D,49.38,4.17,4.99,-0.82,DIF<MACD,70.52,62.4,54.29,54.3,213610,247914,0.86,2671.56,13.35,,,,2026-02-11 23:33:02,
6771,平和環保-創,43.5,16.21,23.28,K<D,38.1,-0.38,-0.32,-0.06,DIF<MACD,45.62,44.51,43.41,4.1,37,22,1.67,13.56,11.36,3.83,3.5,8.05,2026-02-11 23:33:04,
6776,展碁國際,58.9,17.27,21.1,K<D,40.79,0.94,1.39,-0.45,DIF<MACD,62.05,59.36,56.66,41.6,478,484,0.99,53.94,14.33,4.11,2.97,5.04,2026-02-11 23:33:05,
6781,AES-KY,1135.0,27.15,25.0,黃金交叉,40.0,-35.84,-36.7,0.86,黃金交叉,1243.07,1165.0,1086.93,30.8,499,939,0.53,969.51,30.53,37.18,12.5,1.1,2026-02-11 23:33:06,
6782,視陽,173.0,63.58,51.61,K>D,47.17,-0.97,-0.99,0.02,黃金交叉,180.74,174.03,167.31,42.4,143,148,0.97,108.99,14.43,11.99,5.1,2.95,2026-02-11 23:33:07,
6789,采鈺,297.0,63.11,56.81,K>D,61.44,5.25,4.28,0.97,DIF>MACD,301.65,282.2,262.75,88.0,2480,2344,1.06,945.9,65.42,4.54,3.0,1.01,2026-02-11 23:33:08,
6790,永豐實,38.2,38.89,32.41,黃金交叉,52.38,-0.13,-0.11,-0.03,DIF<MACD,38.58,38.07,37.56,62.7,267,341,0.78,102.04,13.5,2.83,2.55,6.68,2026-02-11 23:33:09,
6792,詠業,57.7,54.77,39.03,K>D,58.1,0.93,1.07,-0.13,DIF<MACD,59.72,56.5,53.28,68.6,99,56,1.77,27.05,21.86,2.64,2.5,4.33,2026-02-11 23:33:10,
6794,向榮生技,87.0,42.16,43.9,K<D,35.92,0.35,0.83,-0.48,DIF<MACD,90.49,88.07,85.65,27.9,23,31,0.75,55.36,,,,,2026-02-11 23:33:12,
6796,晉弘,85.0,38.98,42.88,K<D,32.38,-1.48,-1.45,-0.02,DIF<MACD,90.5,88.19,85.88,-19.1,165,103,1.6,34.2,326.92,0.26,0.49,0.58,2026-02-11 23:33:13,
6799,來頡,82.2,27.3,27.91,K<D,36.45,-0.56,0.16,-0.71,DIF<MACD,91.55,85.85,80.14,18.1,152,197,0.77,35.14,27.96,2.94,1.99,2.42,2026-02-11 23:33:14,
6805,富世達,1545.0,76.7,78.4,K<D,64.52,33.26,13.51,19.76,DIF>MACD,1644.04,1435.25,1226.46,76.3,1122,1840,0.61,1059.16,59.26,26.07,8.0,0.52,2026-02-11 23:33:15,
6806,森崴能源,43.8,9.21,14.02,K<D,29.44,0.47,1.45,-0.98,DIF<MACD,55.66,48.7,41.74,14.8,1130,857,1.32,120.29,6.14,,1.23,2.81,2026-02-11 23:33:16,
6807,峰源-KY,45.55,46.12,40.27,K>D,32.35,-0.06,-0.05,-0.0,DIF<MACD,46.33,45.75,45.16,33.3,16,13,1.16,24.6,7.01,6.5,4.5,9.88,2026-02-11 23:33:17,
6830,汎銓,218.5,81.13,76.35,K>D,67.7,11.24,7.39,3.85,DIF>MACD,228.46,192.15,155.84,86.3,3859,5455,0.71,113.14,44.68,,1.0,0.46,2026-02-11 23:33:19,
6831,邁科,287.5,80.25,64.3,K>D,73.36,3.97,-0.25,4.22,DIF>MACD,276.02,248.45,220.88,120.8,2853,1699,1.68,194.67,77.91,3.69,1.25,0.43,2026-02-11 23:33:20,
6834,天二科技,30.15,25.76,19.46,K>D,19.7,-0.26,0.17,-0.43,DIF<MACD,36.98,32.43,27.87,25.0,211,275,0.77,26.67,100.5,0.3,0.5,1.66,2026-02-11 23:33:21,
6835,圓裕,40.05,75.25,65.55,K>D,56.43,0.15,0.03,0.12,DIF>MACD,40.72,39.18,37.64,78.3,312,108,2.88,26.32,16.41,2.44,2.0,4.99,2026-02-11 23:33:22,
6838,台新藥,27.15,9.2,13.0,K<D,21.99,-0.19,0.13,-0.32,DIF<MACD,31.57,28.92,26.28,16.5,133,145,0.92,40.99,,,,,2026-02-11 23:33:23,
6854,錼創科技-KY創,117.5,34.51,43.77,K<D,54.95,-1.97,-2.15,0.18,DIF>MACD,129.5,120.35,111.2,34.4,183,465,0.4,137.56,356.06,,,,2026-02-11 23:33:24,
6861,睿生光電,78.4,70.41,58.98,K>D,69.05,2.76,1.76,1.0,DIF>MACD,76.38,67.68,58.98,111.6,2599,2773,0.94,32.61,22.72,3.45,1.8,2.3,2026-02-11 23:33:26,
6862,三集瑞-KY,170.0,13.44,22.4,K<D,32.93,0.05,3.31,-3.27,DIF<MACD,206.8,185.68,164.55,12.9,409,411,0.99,85.0,19.12,8.89,6.0,3.53,2026-02-11 23:33:27,
6863,永道-KY,112.5,55.68,36.48,K>D,46.15,-2.39,-2.2,-0.19,DIF<MACD,124.23,112.88,101.52,48.3,175,117,1.5,84.25,18.2,6.18,5.5,4.89,2026-02-11 23:33:28,
6869,雲豹能源,103.0,15.74,22.88,K<D,45.36,1.81,3.22,-1.4,DIF<MACD,121.13,108.72,96.31,27.0,890,884,1.01,137.42,11.33,9.09,5.01,4.86,2026-02-11 23:33:29,
6873,泓德能源,108.0,26.77,37.36,K<D,39.73,2.2,3.56,-1.36,DIF<MACD,125.98,116.4,106.82,6.2,1117,721,1.55,152.56,17.82,6.06,4.61,4.27,2026-02-11 23:33:30,
6885,全福生技,27.95,41.72,41.2,K>D,55.33,-0.16,-0.33,0.17,DIF>MACD,29.63,27.82,26.01,53.5,471,940,0.5,37.23,,,,,2026-02-11 23:33:31,
6887,寶綠特-KY,49.3,17.03,21.14,K<D,19.77,-2.59,-1.29,-1.31,DIF<MACD,67.73,58.87,50.01,-4.0,130,222,0.59,36.54,6.58,7.49,3.96,8.03,2026-02-11 23:33:32,
6890,來億-KY,199.0,12.94,11.07,K>D,15.79,-11.57,-9.01,-2.56,DIF<MACD,258.6,228.2,197.8,2.0,1979,995,1.99,496.31,14.19,14.02,9.0,4.52,2026-02-11 23:33:33,
6901,鑽石投資,16.05,11.72,12.24,K<D,34.74,-0.28,-0.1,-0.18,DIF<MACD,18.86,17.16,15.47,17.1,511,592,0.86,136.74,,,,,2026-02-11 23:33:34,
6902,GOGOLOOK,78.9,73.01,69.47,K>D,52.31,0.56,0.65,-0.1,DIF<MACD,81.02,78.48,75.93,58.4,72,44,1.64,27.9,657.5,0.12,,,2026-02-11 23:33:36,
6906,現觀科,72.5,19.88,17.12,黃金交叉,35.38,-2.2,-1.54,-0.65,DIF<MACD,84.89,77.79,70.69,12.8,283,130,2.18,23.37,29.96,2.42,3.33,4.59,2026-02-11 23:33:37,
6909,創控,40.15,20.38,15.96,K>D,14.06,-0.86,-0.06,-0.8,DIF<MACD,52.89,44.95,37.0,19.8,678,356,1.91,26.99,40.97,0.98,1.0,2.49,2026-02-11 23:33:38,
6914,阜爾運通,141.0,56.14,48.73,K>D,41.94,-0.86,-1.03,0.17,DIF>MACD,147.19,142.8,138.41,29.5,116,67,1.72,93.38,15.21,9.27,6.0,4.26,2026-02-11 23:33:39,
