股票代號,股票名稱,收盤價,K值,D值,KD狀態,RSI,DIF,MACD,柱狀圖,MACD狀態,BB上軌,BB中軌,BB下軌,BB位置,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,更新時間,交易日
2321,東訊,16.05,49.38,48.88,黃金交叉,28.79,-0.28,-0.15,-0.13,DIF<MACD,18.46,17.04,15.63,14.9,7,9,0.7,4.81,,,,2026-02-03 23:28:56,
2323,中環,10.3,15.22,22.28,K<D,26.32,-0.01,0.08,-0.1,DIF<MACD,11.42,10.86,10.3,0.4,6753,6825,0.99,112.2,,0.3,2.91,2026-02-03 23:28:58,
2324,仁寶,32.0,33.0,41.0,K<D,53.94,0.5,0.54,-0.03,DIF<MACD,33.78,31.71,29.64,57.0,36788,41528,0.89,1394.28,21.33,1.4,4.38,2026-02-03 23:28:59,
2327,國巨*,266.5,23.78,37.34,K<D,45.28,8.15,11.71,-3.56,DIF<MACD,310.26,273.57,236.89,40.4,22030,33761,0.65,5522.93,26.7,5.0,1.88,2026-02-03 23:29:00,
2328,廣宇,50.9,25.35,38.46,K<D,57.58,0.81,1.06,-0.26,DIF<MACD,55.62,51.04,46.46,48.5,4300,6366,0.68,263.84,28.28,1.1,2.16,2026-02-03 23:29:01,
2329,華泰,53.4,12.61,22.48,K<D,40.76,0.75,2.23,-1.48,DIF<MACD,68.93,60.61,52.28,6.7,14519,18147,0.8,299.16,32.76,1.0,1.87,2026-02-03 23:29:03,
2330,台積電,1800.0,56.65,66.39,K<D,63.24,59.17,64.3,-5.13,DIF<MACD,1833.83,1744.25,1654.67,81.1,27763,31673,0.88,466785.43,27.19,20.5,1.14,2026-02-03 23:29:04,
2331,精英,26.45,24.98,40.45,K<D,41.0,0.97,1.33,-0.37,DIF<MACD,31.42,27.1,22.78,42.5,5093,9331,0.55,147.43,22.23,0.21,0.79,2026-02-03 23:29:05,
2332,友訊,15.7,19.96,28.81,K<D,29.23,0.07,0.17,-0.1,DIF<MACD,17.36,16.09,14.82,34.6,2513,2273,1.11,93.71,52.33,0.1,0.64,2026-02-03 23:29:06,
2337,旺宏,84.5,74.19,81.16,K<D,71.71,10.63,9.84,0.79,DIF>MACD,94.58,72.36,50.14,77.3,401515,340976,1.18,1566.52,7.79,,,2026-02-03 23:29:08,
2338,光罩,38.45,26.42,38.52,K<D,48.78,0.64,1.06,-0.42,DIF<MACD,43.23,39.6,35.96,34.2,1153,2430,0.47,106.52,128.17,1.5,3.9,2026-02-03 23:29:09,
2340,台亞,25.35,12.64,14.93,K<D,32.76,-0.33,0.09,-0.42,DIF<MACD,29.82,27.44,25.05,6.3,1845,2849,0.65,111.0,46.09,,,2026-02-03 23:29:10,
2342,茂矽,32.05,12.72,23.01,K<D,43.09,0.5,1.08,-0.59,DIF<MACD,38.37,34.45,30.52,19.4,2075,3152,0.66,50.5,1068.33,0.3,0.94,2026-02-03 23:29:12,
2344,華邦電,105.5,50.6,64.17,K<D,53.44,9.02,9.89,-0.88,DIF<MACD,129.6,109.91,90.21,38.8,448969,285830,1.57,4747.5,10.07,,,2026-02-03 23:29:13,
2345,智邦,1185.0,43.05,29.97,K>D,45.71,-0.39,6.35,-6.74,DIF<MACD,1257.89,1183.25,1108.61,51.2,5506,4342,1.27,6623.06,29.62,11.0,0.93,2026-02-03 23:29:14,
2347,聯強,66.0,57.64,67.54,K<D,49.44,1.4,1.58,-0.18,DIF<MACD,68.14,65.39,62.64,61.1,3781,3971,0.95,1100.85,12.74,4.0,6.06,2026-02-03 23:29:15,
2348,海悅,76.3,25.7,23.14,K>D,28.89,-1.26,-1.02,-0.24,DIF<MACD,83.2,79.03,74.86,17.3,409,463,0.88,115.77,15.93,9.0,11.8,2026-02-03 23:29:16,
2349,錸德,13.2,5.78,8.71,K<D,8.11,-0.13,0.24,-0.37,DIF<MACD,16.91,14.91,12.92,7.1,5194,6203,0.84,91.57,12.34,,,2026-02-03 23:29:17,
2351,順德,88.0,44.75,61.16,K<D,65.9,3.31,2.69,0.62,DIF>MACD,97.1,82.63,68.16,68.6,1488,4291,0.35,160.28,55.0,2.5,2.84,2026-02-03 23:29:19,
2352,佳世達,25.2,12.76,26.53,K<D,49.68,0.02,0.03,-0.01,DIF<MACD,27.2,25.35,23.5,45.9,2964,4806,0.62,326.6,27.1,3.55,14.09,2026-02-03 23:29:20,
2353,宏碁,26.2,38.2,28.86,K>D,40.56,-0.18,-0.17,-0.0,DIF<MACD,27.78,26.47,25.16,39.6,103986,80416,1.29,787.63,19.12,1.7,6.49,2026-02-03 23:29:21,
2354,鴻準,56.7,17.69,26.81,K<D,28.0,-1.14,-0.99,-0.15,DIF<MACD,61.25,59.08,56.91,-4.8,3418,5474,0.62,802.01,24.55,1.4,2.47,2026-02-03 23:29:22,
2355,敬鵬,39.8,53.38,55.17,K<D,67.64,1.61,1.42,0.19,DIF>MACD,40.79,35.83,30.86,90.0,27578,11217,2.46,158.2,27.07,1.85,4.65,2026-02-03 23:29:23,
2356,英業達,44.05,9.56,20.65,K<D,49.68,0.33,0.61,-0.28,DIF<MACD,48.94,45.03,41.12,37.5,23462,24246,0.97,1580.28,17.62,1.7,3.86,2026-02-03 23:29:25,
2357,華碩,501.0,26.39,23.02,K>D,32.47,-15.21,-16.47,1.26,DIF>MACD,542.91,514.73,486.54,25.6,3175,3744,0.85,3721.23,10.75,34.0,6.79,2026-02-03 23:29:26,
2359,所羅門,125.5,24.11,37.53,K<D,40.3,0.29,1.17,-0.88,DIF<MACD,139.75,132.05,124.35,7.5,1495,4528,0.33,215.07,134.95,1.0,0.8,2026-02-03 23:29:27,
2360,致茂,1040.0,46.84,52.86,K<D,56.49,45.34,50.6,-5.26,DIF<MACD,1064.77,987.65,910.53,83.9,3190,2504,1.27,4405.52,41.68,9.0,0.87,2026-02-03 23:29:28,
2362,藍天,37.1,18.43,25.6,K<D,27.96,-0.45,-0.31,-0.14,DIF<MACD,39.83,38.43,37.02,2.8,526,699,0.75,214.44,15.72,2.53,6.82,2026-02-03 23:29:29,
2363,矽統,50.5,22.92,41.09,K<D,51.78,1.25,1.59,-0.34,DIF<MACD,59.42,52.19,44.95,38.3,5358,22653,0.24,260.07,33.89,0.5,0.99,2026-02-03 23:29:30,
2364,倫飛,61.6,9.9,15.27,K<D,24.42,-1.26,-0.89,-0.38,DIF<MACD,68.38,65.07,61.76,-2.4,101,150,0.68,32.27,16.51,,,2026-02-03 23:29:32,
2365,昆盈,37.0,34.11,51.79,K<D,52.24,0.85,0.89,-0.04,DIF<MACD,41.66,37.26,32.86,47.0,2836,9245,0.31,81.97,119.35,0.6,1.62,2026-02-03 23:29:33,
2367,燿華,54.1,88.38,86.82,黃金交叉,85.53,6.07,5.05,1.03,DIF>MACD,56.95,41.13,25.31,91.0,148851,144543,1.03,382.08,41.62,0.7,1.29,2026-02-03 23:29:34,
2368,金像電,755.0,78.86,69.93,K>D,61.77,23.17,15.6,7.57,DIF>MACD,741.43,665.2,588.97,108.9,11280,10631,1.06,3674.5,47.75,6.0,0.79,2026-02-03 23:29:35,
2369,菱生,25.2,10.34,22.52,K<D,45.64,0.71,1.31,-0.6,DIF<MACD,31.98,27.77,23.56,19.5,8567,14967,0.57,94.36,15.0,0.3,1.19,2026-02-03 23:29:36,
2371,大同,38.35,20.09,32.32,K<D,53.1,1.6,1.85,-0.25,DIF<MACD,44.97,37.72,30.46,54.4,15974,29122,0.55,784.66,8.64,3.11,8.11,2026-02-03 23:29:37,
2373,震旦行,54.2,23.49,28.11,K<D,29.73,-0.48,-0.43,-0.05,DIF<MACD,56.57,55.23,53.89,11.6,21,41,0.51,121.25,14.11,3.7,6.83,2026-02-03 23:29:38,
2374,佳能,79.6,33.79,52.05,K<D,49.75,1.47,1.83,-0.35,DIF<MACD,92.6,82.85,73.1,33.3,11476,33207,0.35,258.37,42.8,0.6,0.75,2026-02-03 23:29:40,
2375,凱美,85.3,13.02,24.8,K<D,30.71,-0.91,1.21,-2.12,DIF<MACD,110.5,97.18,83.85,5.4,2058,3096,0.66,92.7,22.21,1.5,1.76,2026-02-03 23:29:41,
2376,技嘉,228.0,16.21,23.52,K<D,22.86,-3.06,-1.82,-1.25,DIF<MACD,249.99,239.05,228.11,-0.5,3247,3911,0.83,1527.35,13.34,10.0,4.39,2026-02-03 23:29:42,
2377,微星,90.0,10.36,17.14,K<D,18.09,-2.01,-1.03,-0.98,DIF<MACD,104.65,97.35,90.05,-0.4,7824,10167,0.77,760.37,16.67,5.0,5.56,2026-02-03 23:29:43,
2379,瑞昱,487.0,25.91,31.6,K<D,35.29,-5.23,-0.83,-4.4,DIF<MACD,559.59,516.02,472.46,16.7,3424,4638,0.74,2510.54,16.38,25.5,5.24,2026-02-03 23:29:44,
2380,虹光,4.92,40.3,37.91,K>D,18.37,-0.01,0.02,-0.03,DIF<MACD,5.51,5.14,4.78,19.6,137,151,0.91,10.66,,,,2026-02-03 23:29:46,
2382,廣達,276.5,33.58,46.02,K<D,42.15,0.33,1.11,-0.78,DIF<MACD,290.88,281.38,271.87,24.4,13858,14646,0.95,10657.74,15.93,13.0,4.7,2026-02-03 23:29:47,
2383,台光電,1855.0,66.87,66.44,黃金交叉,59.11,65.3,52.35,12.96,DIF>MACD,1905.62,1682.5,1459.38,88.7,4097,3805,1.08,6632.28,49.26,16.58,0.89,2026-02-03 23:29:48,
2385,群光,117.0,30.4,36.48,K<D,37.5,-0.08,0.13,-0.21,DIF<MACD,120.6,117.8,115.0,35.7,2333,3045,0.77,813.53,10.47,10.0,8.55,2026-02-03 23:29:49,
2387,精元,37.9,19.85,26.51,K<D,34.04,-0.31,-0.14,-0.18,DIF<MACD,40.43,38.9,37.38,17.1,380,780,0.49,73.34,7.42,4.0,10.55,2026-02-03 23:29:50,
2388,威盛,52.0,29.08,42.95,K<D,49.47,-0.16,0.02,-0.17,DIF<MACD,56.83,52.91,49.0,38.3,1876,3560,0.53,288.95,577.78,0.2,0.38,2026-02-03 23:29:51,
2390,云辰,10.35,24.3,36.21,K<D,39.29,0.16,0.24,-0.08,DIF<MACD,11.32,10.54,9.76,37.7,335,541,0.62,19.94,,,,2026-02-03 23:29:52,
2392,正崴,39.2,26.46,38.42,K<D,49.71,0.3,0.4,-0.1,DIF<MACD,42.2,39.41,36.62,46.2,689,1076,0.64,181.43,8.34,2.5,6.38,2026-02-03 23:29:54,
2393,億光,57.2,48.42,48.55,K<D,54.76,0.61,0.64,-0.03,DIF<MACD,57.84,56.2,54.56,80.5,3889,4851,0.8,253.62,11.13,5.31,9.28,2026-02-03 23:29:55,
2395,研華,290.0,57.14,62.16,K<D,48.0,2.24,1.5,0.74,DIF>MACD,302.13,289.2,276.27,53.1,2465,4018,0.61,2509.05,24.94,8.39,2.89,2026-02-03 23:29:57,
2397,友通,58.7,22.71,34.73,K<D,28.57,-0.44,-0.23,-0.21,DIF<MACD,62.56,60.74,58.92,-6.2,120,169,0.71,67.2,14.57,3.4,5.79,2026-02-03 23:29:58,
2399,映泰,23.15,11.73,17.51,K<D,33.33,-0.34,0.19,-0.54,DIF<MACD,28.61,25.75,22.88,4.7,4706,3820,1.23,41.23,77.17,,,2026-02-03 23:29:59,
2401,凌陽,21.55,30.27,44.36,K<D,47.76,0.35,0.5,-0.16,DIF<MACD,23.75,21.91,20.08,40.1,1945,2941,0.66,126.81,10.72,,,2026-02-03 23:30:00,
2402,毅嘉,55.5,44.47,40.81,黃金交叉,44.05,-0.96,-0.68,-0.28,DIF<MACD,58.71,55.82,52.93,44.5,9133,6286,1.45,170.68,21.85,1.97,3.55,2026-02-03 23:30:02,
2404,漢唐,936.0,15.6,11.57,黃金交叉,13.85,-7.82,11.32,-19.14,DIF<MACD,1158.84,1008.9,858.96,25.7,1760,2759,0.64,1765.17,21.16,28.0,2.99,2026-02-03 23:30:03,
2405,輔信,16.2,13.04,19.36,K<D,27.94,-0.37,-0.23,-0.14,DIF<MACD,18.28,17.2,16.13,3.3,1266,1958,0.65,55.64,,0.17,1.05,2026-02-03 23:30:04,
2406,國碩,27.85,21.13,26.97,K<D,32.14,0.64,1.16,-0.52,DIF<MACD,33.46,28.98,24.49,37.5,15207,12556,1.21,97.73,,,,2026-02-03 23:30:05,
2408,南亞科,277.5,62.5,75.49,K<D,60.0,26.22,26.09,0.13,DIF>MACD,320.15,264.2,208.25,61.9,177341,128807,1.38,8598.69,15.85,,,2026-02-03 23:30:07,
2409,友達,13.8,9.78,13.44,K<D,40.15,0.16,0.53,-0.37,DIF<MACD,17.2,15.1,13.0,19.0,92553,144240,0.64,1041.5,18.9,1.2,8.7,2026-02-03 23:30:09,
2412,中華電,133.5,40.12,48.36,K<D,53.85,0.43,0.52,-0.1,DIF<MACD,134.09,133.38,132.66,58.7,8627,10427,0.83,10356.19,27.08,5.0,3.75,2026-02-03 23:30:10,
2413,環科,44.55,29.78,23.5,黃金交叉,43.56,0.95,2.07,-1.13,DIF<MACD,51.15,45.2,39.25,44.6,7761,4696,1.65,56.74,,0.2,0.45,2026-02-03 23:30:11,
2414,精技,40.6,27.41,37.33,K<D,38.0,-0.07,-0.03,-0.04,DIF<MACD,41.36,40.9,40.45,16.8,94,96,0.98,65.66,13.22,2.5,6.16,2026-02-03 23:30:12,
2415,錩新,26.25,17.5,28.11,K<D,42.27,0.06,0.26,-0.2,DIF<MACD,28.37,27.05,25.72,20.1,50,83,0.61,23.63,16.2,1.2,4.57,2026-02-03 23:30:13,
2417,圓剛,38.95,30.94,42.01,K<D,43.78,0.34,0.59,-0.26,DIF<MACD,41.63,39.73,37.84,29.3,471,1961,0.24,51.33,,0.2,0.51,2026-02-03 23:30:15,
2419,仲琦,32.05,31.82,37.51,K<D,47.81,1.51,1.75,-0.23,DIF<MACD,35.35,30.5,25.66,66.0,9151,10008,0.91,102.98,36.01,,,2026-02-03 23:30:16,
2420,新巨,50.1,15.6,28.95,K<D,35.07,-0.01,0.37,-0.38,DIF<MACD,54.47,51.77,49.07,19.1,163,299,0.55,76.48,13.69,3.5,6.99,2026-02-03 23:30:17,
2421,建準,149.0,33.82,29.27,黃金交叉,40.3,-2.91,-2.47,-0.44,DIF<MACD,159.27,151.8,144.33,31.2,2279,2671,0.85,406.08,20.58,3.71,2.49,2026-02-03 23:30:19,
2423,固緯,48.7,11.26,16.82,K<D,16.29,-1.36,-0.65,-0.72,DIF<MACD,57.81,53.23,48.65,0.6,83,176,0.47,70.64,17.27,2.0,4.11,2026-02-03 23:30:20,
2424,隴華,37.8,49.27,58.47,K<D,56.44,0.66,0.24,0.42,DIF>MACD,41.51,36.03,30.55,66.1,26,156,0.17,22.52,,,,2026-02-03 23:30:21,
2425,承啟,28.7,14.54,12.89,黃金交叉,34.32,-0.35,0.03,-0.38,DIF<MACD,32.85,30.48,28.1,12.6,126,248,0.51,27.7,,0.15,0.52,2026-02-03 23:30:23,
2426,鼎元,19.05,38.93,40.66,K<D,58.33,0.54,0.54,0.0,DIF>MACD,20.57,18.36,16.15,65.6,1368,2268,0.6,57.27,15.61,0.1,0.52,2026-02-03 23:30:24,
2427,三商電,25.4,13.25,16.94,K<D,27.14,-0.34,-0.21,-0.13,DIF<MACD,27.36,26.33,25.3,5.0,363,737,0.49,50.29,17.76,0.7,2.76,2026-02-03 23:30:25,
2428,興勤,169.5,22.88,25.64,K<D,39.29,-2.41,-1.59,-0.82,DIF<MACD,182.37,173.95,165.53,23.6,402,495,0.81,217.15,14.7,6.1,3.6,2026-02-03 23:30:26,
2429,銘旺科,57.8,6.93,9.13,K<D,11.84,-4.64,-3.21,-1.44,DIF<MACD,83.21,71.15,59.09,-5.4,555,733,0.76,49.42,,,,2026-02-03 23:30:28,
2430,燦坤,22.6,24.93,27.23,K<D,31.25,-0.11,-0.12,0.02,DIF>MACD,22.91,22.68,22.45,33.2,424,120,3.53,26.4,22.83,1.5,6.64,2026-02-03 23:30:29,
2431,聯昌,15.3,59.31,69.73,K<D,64.77,1.06,0.93,0.14,DIF>MACD,17.5,13.81,10.11,70.2,2591,5918,0.44,16.97,,,,2026-02-03 23:30:30,
2432,倚天酷碁-創,24.85,47.18,39.53,K>D,47.83,-0.26,-0.31,0.04,DIF>MACD,25.19,24.85,24.51,50.0,23,33,0.68,15.37,14.97,1.7,6.84,2026-02-03 23:30:31,
2433,互盛電,46.65,42.7,37.98,K>D,48.57,-0.2,-0.22,0.02,DIF>MACD,47.17,46.78,46.39,32.9,19,53,0.36,67.41,15.25,3.0,6.43,2026-02-03 23:30:33,
2434,統懋,29.9,42.9,41.71,黃金交叉,48.72,-0.33,-0.35,0.02,黃金交叉,30.97,30.0,29.04,44.7,16,32,0.5,11.06,,,,2026-02-03 23:30:34,
2436,偉詮電,50.6,38.21,55.45,K<D,56.37,0.98,1.04,-0.06,DIF<MACD,54.51,50.28,46.05,53.8,2220,5438,0.41,99.74,27.96,1.5,2.96,2026-02-03 23:30:35,
2438,翔耀,21.5,22.11,35.92,K<D,48.44,-0.07,-0.02,-0.05,DIF<MACD,23.41,22.1,20.8,26.9,46,105,0.44,13.37,,,,2026-02-03 23:30:36,
2439,美律,99.7,12.22,22.95,K<D,28.12,0.01,0.88,-0.87,DIF<MACD,111.48,103.9,96.33,22.2,869,940,0.93,253.13,16.64,7.29,7.31,2026-02-03 23:30:37,
2440,太空梭,14.5,20.46,37.12,K<D,43.0,0.24,0.49,-0.25,DIF<MACD,17.17,15.49,13.81,20.4,208,360,0.58,20.17,,,,2026-02-03 23:30:39,
2441,超豐,86.4,12.98,23.24,K<D,38.7,0.86,3.11,-2.25,DIF<MACD,107.9,95.47,83.04,13.5,7850,14890,0.53,491.48,20.77,3.0,3.47,2026-02-03 23:30:40,
2442,新美齊,21.0,10.36,11.03,K<D,16.96,-0.91,-0.72,-0.18,DIF<MACD,25.04,22.78,20.51,10.8,2094,2282,0.92,57.82,25.0,0.08,0.38,2026-02-03 23:30:41,
2444,兆勁,12.7,20.28,33.34,K<D,52.9,0.38,0.48,-0.1,DIF<MACD,14.68,12.71,10.74,49.7,529,798,0.66,12.9,,,,2026-02-03 23:30:42,
2449,京元電子,293.5,51.62,62.67,K<D,61.5,14.21,14.57,-0.37,DIF<MACD,310.51,280.35,250.19,71.8,12464,18677,0.67,3588.76,52.32,4.0,1.36,2026-02-03 23:30:43,
2450,神腦,28.65,24.41,39.8,K<D,47.83,0.0,0.02,-0.02,DIF<MACD,29.19,28.86,28.53,17.9,110,98,1.11,73.99,18.02,1.65,5.76,2026-02-03 23:30:44,
2451,創見,231.0,36.21,44.84,K<D,46.62,11.1,13.8,-2.7,DIF<MACD,265.09,244.62,224.16,16.7,14635,18152,0.81,994.92,36.21,6.09,2.64,2026-02-03 23:30:46,
2453,凌群,54.5,17.39,32.87,K<D,43.84,0.66,1.02,-0.36,DIF<MACD,61.2,56.19,51.17,33.2,467,1045,0.45,54.5,17.19,2.6,4.77,2026-02-03 23:30:47,
2454,聯發科,1795.0,84.36,82.86,黃金交叉,77.06,97.35,78.87,18.48,DIF>MACD,1871.3,1584.75,1298.2,86.7,11607,10136,1.15,28650.61,26.92,54.0,3.01,2026-02-03 23:30:48,
2455,全新,172.0,33.58,33.81,K<D,56.98,4.69,5.93,-1.25,DIF<MACD,185.58,166.28,146.97,64.8,15837,12849,1.23,316.3,65.4,3.22,1.87,2026-02-03 23:30:49,
2457,飛宏,28.9,12.18,26.05,K<D,49.69,0.21,0.76,-0.54,DIF<MACD,37.46,31.2,24.93,31.7,8150,11528,0.71,122.76,,,,2026-02-03 23:30:50,
2458,義隆,119.5,38.72,37.35,黃金交叉,58.06,-1.03,-1.41,0.38,DIF>MACD,120.05,117.7,115.35,88.3,1505,1745,0.86,342.16,15.01,6.41,5.36,2026-02-03 23:30:51,
2459,敦吉,65.7,18.87,35.1,K<D,29.17,0.07,0.34,-0.27,DIF<MACD,68.98,67.22,65.45,7.0,79,80,0.99,69.38,11.99,4.0,6.09,2026-02-03 23:30:53,
2460,建通,21.2,23.66,35.64,K<D,32.97,0.33,0.68,-0.36,DIF<MACD,24.21,22.87,21.52,-11.8,322,337,0.95,35.87,20.78,,,2026-02-03 23:30:54,
2461,光群雷,16.05,22.58,25.75,K<D,20.0,0.11,0.26,-0.16,DIF<MACD,17.58,16.73,15.88,10.0,203,337,0.6,27.52,17.07,1.67,10.4,2026-02-03 23:30:55,
2462,良得電,25.4,22.61,32.44,K<D,49.74,0.53,0.71,-0.17,DIF<MACD,27.43,25.13,22.83,55.9,605,786,0.77,38.3,70.56,0.81,3.19,2026-02-03 23:30:56,
2464,盟立,69.4,36.29,38.33,K<D,53.04,1.27,1.56,-0.29,DIF<MACD,71.56,67.61,63.65,72.7,6622,5303,1.25,143.28,29.53,0.35,0.5,2026-02-03 23:30:57,
2465,麗臺,52.3,18.83,17.01,黃金交叉,23.36,-1.47,-0.92,-0.55,DIF<MACD,60.92,56.77,52.61,-3.8,177,280,0.63,49.13,,,,2026-02-03 23:30:58,
2466,冠西電,60.8,32.19,24.4,K>D,36.54,-1.06,-0.53,-0.53,DIF<MACD,69.3,62.96,56.63,32.9,798,1186,0.67,105.46,38.97,,,2026-02-03 23:31:00,
2467,志聖,266.5,57.02,40.66,K>D,55.46,2.92,3.54,-0.63,DIF<MACD,269.2,250.28,231.35,92.9,7408,3485,2.13,406.48,52.56,5.0,1.88,2026-02-03 23:31:01,
2468,華經,37.3,7.42,15.14,K<D,19.57,-0.93,-0.61,-0.32,DIF<MACD,42.64,40.18,37.73,-8.8,155,351,0.44,26.1,32.72,0.9,2.41,2026-02-03 23:31:02,
2471,資通,50.9,16.65,25.18,K<D,42.67,0.21,0.51,-0.3,DIF<MACD,54.33,51.82,49.32,31.6,76,133,0.57,24.05,15.96,3.06,6.01,2026-02-03 23:31:03,
2472,立隆電,108.5,18.37,21.9,K<D,33.33,-0.16,1.64,-1.8,DIF<MACD,125.88,114.65,103.42,22.6,3520,2823,1.25,178.74,15.03,3.1,2.86,2026-02-03 23:31:04,
2474,可成,202.0,22.08,21.83,黃金交叉,27.27,-0.11,0.89,-1.0,DIF<MACD,212.66,205.43,198.19,26.3,1129,2241,0.5,1139.29,15.59,11.49,5.69,2026-02-03 23:31:06,
2476,鉅祥,82.7,12.16,14.38,K<D,25.35,-1.4,-0.19,-1.22,DIF<MACD,97.41,90.2,83.0,-2.1,767,1648,0.47,179.15,21.82,3.5,4.23,2026-02-03 23:31:07,
2477,美隆電,24.05,16.42,30.34,K<D,44.83,0.13,0.37,-0.24,DIF<MACD,26.86,25.31,23.76,9.3,390,299,1.3,38.14,14.06,1.3,5.41,2026-02-03 23:31:08,
2478,大毅,61.3,13.48,28.2,K<D,31.38,0.91,2.27,-1.35,DIF<MACD,76.77,68.15,59.54,10.2,940,1923,0.49,87.49,17.92,1.82,2.97,2026-02-03 23:31:09,
2480,敦陽科,139.5,43.27,31.58,K>D,31.03,-2.67,-2.64,-0.03,DIF<MACD,150.78,142.45,134.12,32.3,241,298,0.81,148.37,17.7,7.42,5.32,2026-02-03 23:31:11,
2481,強茂,88.7,26.64,38.56,K<D,54.89,2.05,2.36,-0.32,DIF<MACD,100.51,88.76,77.01,49.7,26979,30408,0.89,338.94,32.85,1.4,1.58,2026-02-03 23:31:12,
2482,連宇,17.65,30.42,41.52,K<D,31.11,0.14,0.24,-0.1,DIF<MACD,19.15,18.07,17.0,30.3,62,135,0.46,13.75,,0.61,3.46,2026-02-03 23:31:13,
2483,百容,19.1,25.32,43.58,K<D,38.03,0.14,0.25,-0.11,DIF<MACD,20.75,19.6,18.45,28.4,146,237,0.62,20.52,34.11,0.3,1.57,2026-02-03 23:31:15,
2484,希華,27.5,34.77,53.58,K<D,56.51,1.82,2.05,-0.23,DIF<MACD,33.82,26.67,19.52,55.8,1510,5292,0.29,43.84,49.11,0.7,2.55,2026-02-03 23:31:16,
2485,兆赫,41.15,79.43,80.4,K<D,68.9,3.54,3.25,0.3,DIF>MACD,45.15,34.8,24.45,80.7,81273,29255,2.78,130.73,,,,2026-02-03 23:31:17,
2486,一詮,129.0,84.14,83.72,K>D,83.7,9.67,6.56,3.11,DIF>MACD,138.34,104.85,71.35,86.1,3957,17607,0.22,299.23,645.0,0.5,0.39,2026-02-03 23:31:18,
2488,漢平,45.5,39.05,58.57,K<D,55.88,0.08,0.12,-0.04,DIF<MACD,47.09,45.83,44.57,36.8,87,164,0.53,36.4,9.29,3.2,7.03,2026-02-03 23:31:19,
2489,瑞軒,21.35,42.8,56.49,K<D,66.01,1.6,1.62,-0.02,DIF<MACD,25.29,19.28,13.28,67.2,4100,7350,0.56,130.24,14.93,1.0,4.68,2026-02-03 23:31:20,
2491,吉祥全,16.95,3.6,7.92,K<D,18.7,-0.5,-0.17,-0.33,DIF<MACD,21.44,19.03,16.63,6.7,337,439,0.77,13.9,23.87,,,2026-02-03 23:31:22,
2492,華新科,129.0,19.42,36.35,K<D,46.26,3.29,5.81,-2.51,DIF<MACD,159.83,138.32,116.82,28.3,6210,12091,0.51,625.4,26.76,2.41,1.87,2026-02-03 23:31:23,
2493,揚博,109.5,19.84,17.06,K>D,24.19,-0.61,1.29,-1.9,DIF<MACD,131.56,118.4,105.24,16.2,774,798,0.97,195.79,24.83,4.0,3.65,2026-02-03 23:31:24,
2495,普安,32.55,34.15,53.21,K<D,53.51,1.01,1.24,-0.23,DIF<MACD,36.51,33.38,30.26,36.7,5241,12908,0.41,89.04,34.26,1.3,3.99,2026-02-03 23:31:25,
2496,卓越,70.2,59.31,65.3,K<D,69.44,0.55,0.48,0.07,DIF>MACD,71.24,69.4,67.56,71.8,15,24,0.63,13.41,10.8,7.18,10.23,2026-02-03 23:31:26,
2497,怡利電,48.3,13.19,23.75,K<D,31.08,0.05,0.88,-0.84,DIF<MACD,55.44,52.15,48.86,-8.4,350,393,0.89,57.04,19.8,2.0,4.14,2026-02-03 23:31:27,
2498,宏達電,44.45,16.92,24.09,K<D,37.98,-0.99,-0.82,-0.17,DIF<MACD,48.25,46.15,44.05,9.5,5209,7090,0.73,367.61,6.52,,,2026-02-03 23:31:28,
2501,國建,22.0,12.04,12.16,K<D,24.56,-0.27,-0.14,-0.14,DIF<MACD,24.31,22.92,21.53,16.8,1061,1472,0.72,255.1,9.05,1.0,4.55,2026-02-03 23:31:30,
2504,國產,35.15,11.97,11.07,黃金交叉,11.39,-0.45,-0.2,-0.25,DIF<MACD,38.83,36.7,34.56,13.8,1015,1356,0.75,413.67,10.85,2.8,7.97,2026-02-03 23:31:31,
2505,國揚,18.7,12.07,9.8,黃金交叉,19.51,-0.22,-0.06,-0.16,DIF<MACD,20.5,19.5,18.49,10.3,205,369,0.56,71.06,11.13,0.4,2.14,2026-02-03 23:31:32,
2506,太設,9.03,73.33,55.09,K>D,42.5,-0.08,-0.1,0.02,DIF>MACD,9.17,9.02,8.87,54.0,235,245,0.96,32.65,,0.4,4.43,2026-02-03 23:31:33,
2509,全坤建,14.7,23.37,23.54,K<D,20.0,-0.16,-0.1,-0.06,DIF<MACD,15.67,15.11,14.56,12.4,66,191,0.35,33.01,,,,2026-02-03 23:31:34,
2511,太子,8.37,35.76,39.89,K<D,35.82,0.02,0.04,-0.01,DIF<MACD,8.59,8.46,8.34,11.6,727,1014,0.72,135.82,28.86,0.3,3.58,2026-02-03 23:31:36,
2514,龍邦,14.75,27.53,39.16,K<D,42.86,0.01,0.05,-0.03,DIF<MACD,15.33,14.95,14.57,23.8,79,242,0.33,52.82,8.99,,,2026-02-03 23:31:37,
2515,中工,13.55,29.19,36.49,K<D,47.87,0.07,0.03,0.04,DIF>MACD,14.29,13.5,12.72,53.0,4526,12194,0.37,217.87,34.74,0.52,3.84,2026-02-03 23:31:38,
